ISO	NAM_LABEL	LMP_LON	LMP_LAT	GENEALOGY
nvh	Nasarian	167.41436	-16.34974	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Malekula Interior, Malekula Central
nvm	Namiae	148.16643	-9.18089	Trans-New Guinea, Southeast Papuan, Koiarian, Baraic
nwa	Nawathinehena	-104.45	41.316	
nwb	Nyabwa	-6.84428	6.87615	Niger-Congo, Atlantic-Congo, Volta-Congo, Kru, Western, Wee, Nyabwa
nwe	Ngwe	9.9028	5.49787	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Bamileke
nwi	Southwest Tanna	169.35603	-19.57953	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, South Vanuatu, Tanna
nwm	Nyamusa-Molo	30.36577	5.89708	Nilo-Saharan, Central Sudanic, West, Bongo-Bagirmi, Bongo-Baka, Morokodo-Beli, Morokodo-Mo’da
nwr	Nawaru	148.23654	-9.37935	Trans-New Guinea, Southeast Papuan, Yareban
nxa	Nauete	126.74064	-8.70733	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Timor-Babar, Nuclear Timor
nxd	Ngando	22.62315	-0.14363	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Northwest, C, Mongo-Nkundo (C.63)
nxe	Nage	121.30956	-8.70513	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Bima-Lembata
nxg	Ngad'a	120.97588	-8.79508	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Bima-Lembata
nxi	Nindi	36.31156	-11.25694	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, N, Manda (N.102)
nxj	Nyadu	109.57172	1.54783	
nxl	South Nuaulu	129.14752	-3.23411	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Central Maluku, East, Seram, Sawai-Nuaulu
nxn	Ngawun	141.47104	-19.44839	Australian, Pama-Nyungan, Paman, Mayabic
nxr	Ninggerum	141.15811	-5.43194	Trans-New Guinea, Ok-Awyu, Ok, Lowland
nxu	Narau	139.87558	-3.43594	Kaure, Kaure Proper
nxx	Nafri	140.72696	-2.65036	East Bird’s Head-Sentani, Sentani, Sentani Proper
nya	Nyanja	34.09663	-13.42326	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, N, Chewa-Nyanja (N.31)
nyb	Nyangbo	0.37152	6.82649	Niger-Congo, Atlantic-Congo, Volta-Congo, Kwa, Left Bank, Avatime-Nyangbo
nyc	Nyanga-li	29.1805	2.97634	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, D, Bira-Nyali (D.305)
nyd	Nyore	34.6166	0.07523	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, J, Masaba-Luhya (E.33)
nye	Nyengo	22.47872	-17.23137	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, K, Ciokwe-Luchazi (K.16)
nyf	Giryama	39.6648	-3.30638	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, E, Nyika-Taita (E.72)
nyg	Nyindu	28.64345	-3.03802	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, J, Shi-Hunde (D.501)
nyh	Nyigina	124.34808	-17.95942	Australian, Nyulnyulan
nyi	Ama	29.43324	12.09934	Nilo-Saharan, Eastern Sudanic, Western, Nyimang
nyj	Nyanga	28.31546	-1.29357	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, D, Nyanga (D.43)
nyk	Nyaneka	14.94004	-15.96162	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, R, Umbundu (R.13)
nyl	Nyeu	104.33042	14.88168	Austro-Asiatic, Mon-Khmer, Eastern Mon-Khmer, Katuic, West Katuic, Kuay-Yoe
nym	Nyamwezi	32.94452	-5.08559	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, F, Sukuma-Nyamwezi (F.22)
nyn	Nyankore	30.54803	-0.46364	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, J, Nyoro-Ganda (E.13)
nyo	Nyoro	31.34928	0.95294	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, J, Nyoro-Ganda (E.11)
nyp	Nyangi	33.73651	3.4997	Nilo-Saharan, Eastern Sudanic, Kuliak, Ngangea-So
nyq	Nayini	53.52105	34.22125	Indo-European, Indo-Iranian, Iranian, Western, Northwestern, Central Iran
nys	Nyunga	118.15081	-33.11995	Australian, Pama-Nyungan, South-West, Nyungar
nyt	Nyawaygi	146.2156	-18.87429	Australian, Pama-Nyungan, Dyirbalic
nyu	Nyungwe	33.02328	-16.47566	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, N, Senga-Sena (N.43)
nyv	Nyulnyul	122.85075	-16.91292	Australian, Nyulnyulan
nyw	Nyaw	104.15092	17.12133	Tai-Kadai, Kam-Tai, Tai, Southwestern
nyx	Nganyaywana	151.313	-29.581	Australian, Pama-Nyungan, Dyangadi
nyy	Nyakyusa-Ngonde	33.88874	-9.39094	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, M, Nyakyusa-Ngonde (M.31)
nza	Tigon Mbembe	10.69986	6.82857	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Jukunoid, Central, Jukun-Mbembe-Wurbo, Mbembe
nzb	Njebi	12.71871	-1.8422	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Northwest, B, Nzebi (B.52)
nzi	Nzema	-2.61973	5.19399	Niger-Congo, Atlantic-Congo, Volta-Congo, Kwa, Nyo, Potou-Tano, Tano, Central, Bia, Southern
nzk	Nzakara	22.70057	5.04637	Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Ubangi, Zande, Zande-Nzakara
nzm	Zeme Naga	93.64627	25.3499	Sino-Tibetan, Tibeto-Burman, Sal, Kuki-Chin-Naga, Zeme
nzs	New Zealand Sign Language	175.77257	-39.29225	Deaf sign language
nzu	Teke-Nzikou	15.2047	-2.65261	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Northwest, B, Teke (B.74)
nzy	Nzakambay	15.79235	7.70061	Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Adamawa, Mbum-Day, Mbum, Eastern Mbum, Karang
oaa	Orok	143.12819	49.36393	Altaic, Tungusic, Southern, Southeast, Nanaj
oac	Oroch	137.85131	50.32354	Altaic, Tungusic, Southern, Southeast, Udihe
obi	Obispeno	-119.711	34.429	Chumashan
obl	Oblo	14.28999	8.18943	Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Adamawa, Unclassified
obo	Obo Manobo	125.09018	7.29141	Austronesian, Malayo-Polynesian, Philippine, Greater Central Philippine, Manobo, Central, South, Obo
obu	Obulom	7.11671	4.72908	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Central Delta
oca	Ocaina	-71.59125	-2.8138	Witotoan, Proto-Huitoto-Ocaina
ocu	Atzingo Matlatzinca	-99.92388	19.38715	Otomanguean, Western Otomanguean, Oto-Pame-Chinantecan, Oto-Pamean, Matlatzinca-Ocuilteco
oda	Odut	8.27253	5.20317	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Upper Cross, Kiong-Korop
odk	Od	67.84754	27.53636	Indo-European, Indo-Iranian, Indo-Aryan, Unclassified
odu	Odual	6.41493	4.83273	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Central Delta, Abua-Odual
ofo	Ofo	-95.04433	40.05932	
ofu	Efutop	8.35425	5.92431	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Ekoid, Bakor
ogb	Ogbia	6.34034	4.75352	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Central Delta
ogc	Ogbah	6.53895	5.25057	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Igboid, Igbo
ogg	Ogbogolo	6.54706	4.90943	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Central Delta
ogn	Ogan	104.36242	-3.79013	
ogo	Khana	7.44363	4.70908	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Ogoni, East
ogu	Ogbronuagum	6.9058	4.74842	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Central Delta
oia	Oirata	127.20105	-8.09044	Trans-New Guinea, West, Timor-Alor-Pantar
oin	Inebu One	141.89171	-3.38015	Torricelli, West Wapei, One
ojb	Northwestern Ojibwa	-87.78617	51.61918	Algic, Algonquian, Ojibwa-Potawatomi
ojc	Central Ojibwa	-84.15429	46.57411	Algic, Algonquian, Ojibwa-Potawatomi
ojg	Eastern Ojibwa	-79.75029	45.01124	Algic, Algonquian, Ojibwa-Potawatomi
ojs	Severn Ojibwa	-89.93311	53.9092	Algic, Algonquian, Ojibwa-Potawatomi
ojv	Ontong Java	159.70074	-5.49029	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Central Pacific, East Fijian-Polynesian, Polynesian, Nuclear, Samoic-Outlier, Ellicean
ojw	Western Ojibwa	-102.52456	50.56641	Algic, Algonquian, Ojibwa-Potawatomi
oka	Okanagan	-119.39872	50.24914	Salish, Interior, Southern
okb	Okobo	8.08696	5.02037	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Lower Cross, Obolo, Okobo
okd	Okodia	6.44113	5.29237	Niger-Congo, Atlantic-Congo, Ijoid, Ijo, West, Inland Ijo
oke	Okpe	5.94885	7.22407	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Edoid, Southwestern
okh	Koresh-e Rostam	44.895	37.794	Indo-European, Indo-Iranian, Iranian, Western, Northwestern, Talysh
oki	Okiek	35.91883	-0.44305	Nilo-Saharan, Eastern Sudanic, Nilotic, Southern, Kalenjin, Okiek
okj	Oko-Juwoi	92.87525	13.0472	Andamanese, Great Andamanese, Central
okk	Kwamtim One	141.88865	-3.44911	Torricelli, West Wapei, One
okl	Old Kentish Sign Language	0.98365	51.11978	
okn	Oki-No-Erabu	128.6187	27.37384	Japonic, Ryukyuan, Amami-Okinawan, Southern Amami-Okinawan
okr	Kirike	6.98938	4.41126	Niger-Congo, Atlantic-Congo, Ijoid, Ijo, Eastern, Northeastern, Eastern
oks	Oko-Eni-Osayen	6.15725	7.53908	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Oko
oku	Oku	10.50955	6.23712	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Wide Grassfields, Narrow Grassfields, Ring, Center
okv	Orokaiva	148.18929	-8.89880	Trans-New Guinea, Greater Binanderean, Binanderean, Nuclear Binanderean, South Binanderean, Orokaivan
okx	Okpe	6.24719	7.29515	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Edoid, Northwestern, Southern
ola	Walungge	87.23742	27.69502	Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Bodish, Central Bodish, Unclassified
old	Mochi	37.33568	-3.33743	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, E, Chaga (E.622)
ole	Olekha	90.55462	27.20788	Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Bodish
olm	Oloma	6.02767	7.01279	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Edoid, Northwestern, Southern
olo	Livvi	32.38201	61.58656	Uralic, Finnic
oma	Omaha-Ponca	-96.52947	42.09436	Siouan-Catawban, Siouan, Mississippi Valley-Ohio Valley Siouan, Mississippi Valley Siouan, Dhegihan
omb	East Ambae	167.89039	-15.35234	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, East Vanuatu
ome	Omejes	-69.99999	0.99999	Maipurean, Unclassified
omg	Omagua	-73.36122	-4.03194	Tupian, Tupí-Guaraní, Tupí, Cocama
omi	Omi	30.5385	3.2542	Nilo-Saharan, Central Sudanic, East, Moru-Madi, Central
oml	Ombo	25.17477	-2.32162	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Northwest, C, Tetela (C.76)
omo	Utarmbung	144.92425	-4.82756	Trans-New Guinea, Madang, South Adelbert Range, Josephstaal, Osum
omt	Omotik	35.62963	-1.34401	Nilo-Saharan, Eastern Sudanic, Nilotic, Southern, Tatoga
omu	Omurano	-74.24999	-2.91666	Language isolate
omw	South Tairora	145.88287	-6.35337	Trans-New Guinea, Kainantu-Goroka, Kainantu, Tairora
ona	Ona	-69.59363	-51.63512	Chon, Island Chon
onb	Lingao	109.97126	19.86337	Tai-Kadai, Kam-Tai, Lakkja
one	Oneida	-79.89399	43.08417	Iroquoian, Northern Iroquoian, Five Nations-Huronian-Susquehannock, Five Nations-Susquehannock, Mohawk-Oneida
ong	Olo	142.1308	-3.2929	Torricelli, Wapei-Palei, Wapei
oni	Onin	132.06232	-2.75976	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, North Bomberai
onj	Onjob	149.12064	-9.31824	Trans-New Guinea, Southeast Papuan, Dagan
onk	Kabore One	141.87974	-3.32403	Torricelli, West Wapei, One
onn	Onobasulu	142.77582	-6.30876	Trans-New Guinea, Bosavi
ono	Onondaga	-79.89399	43.08417	Iroquoian, Northern Iroquoian, Five Nations-Huronian-Susquehannock, Five Nations-Susquehannock
onr	Northern One	142.00599	-3.25535	Torricelli, West Wapei, One
ons	Ono	147.57908	-6.19223	Trans-New Guinea, Finisterre-Huon, Huon, Western
ont	Ontenu	145.76529	-6.45912	Trans-New Guinea, Kainantu-Goroka, Kainantu, Gadsup-Auyana-Awa
onu	Unua	167.59921	-16.26379	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, Malekula Coastal
onx	Onin Based Pidgin	132.083	-2.83	Pidgin, Onin based
ood	Tohono O'odham	-111.98409	32.18903	Uto-Aztecan, Southern Uto-Aztecan, Pimic
oog	Ong	106.00126	15.12254	Austro-Asiatic, Mon-Khmer, Eastern Mon-Khmer, Katuic, Central Katuic, Ta’oih
oon	Önge	92.47067	10.69263	Andamanese, South Andamanese
oor	Oorlams	23.01446	-28.38447	Creole, Afrikaans based
opa	Okpamheri	5.97843	7.33708	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Edoid, Northwestern, Southern
opk	Kopkaka	139.92557	-4.91191	Trans-New Guinea, Ok-Awyu, Ok, Western
opm	Oksapmin	142.17666	-5.20797	Trans-New Guinea, Oksapmin
opo	Opao	145.75121	-7.85988	Trans-New Guinea, Eleman, Nuclear Eleman, Western
opt	Opata	-112.06212	31.15211	Uto-Aztecan, Southern Uto-Aztecan, Taracahitic, Opatan
opy	Ofayé	-53.7227	-22.278	Language isolate
ora	Oroha	161.51281	-9.7386	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Southeast Solomonic, Malaita-San Cristobal, Malaita, Southern
orc	Orma	39.60749	-1.79489	Afro-Asiatic, Cushitic, East, Oromo
ore	Orejón	-72.49255	-2.86315	Tucanoan, Western Tucanoan
org	Oring	8.12005	6.68753	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Upper Cross, Central, North-South, Koring-Kukele, Koring
orh	Oroqen	125.01685	50.63193	Altaic, Tungusic, Northern, Evenki
ori	Oriya	84.65383	20.74235	
ork	Orokaiva	148.08954	-8.79019	
orn	Orang Kanaq	104.0079	1.88296	Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Malay
oro	Orokolo	145.33983	-7.81309	Trans-New Guinea, Eleman, Nuclear Eleman, Western
orr	Oruma	6.38295	4.9377	Niger-Congo, Atlantic-Congo, Ijoid, Ijo, West, Inland Ijo
ors	Orang Seletar	103.72368	1.48364	Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Malay
ort	Adivasi Oriya	82.84874	18.10461	Indo-European, Indo-Iranian, Indo-Aryan, Eastern zone, Oriya
oru	Ormuri	69.77033	32.589	Indo-European, Indo-Iranian, Iranian, Western, Northwestern, Ormuri-Parachi
orw	Oro Win	-64.02987	-10.73698	Chapacuran, Wari
orx	Oro	8.11394	4.86134	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Lower Cross, Obolo, Oro
ory	Oriya	85.098524	20.951666	Indo-European, Indo-Iranian, Indo-Aryan, Eastern zone, Oriya
orz	Ormu	140.6015	-2.51361	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Sarmi-Jayapura Bay, Jayapura Bay
osa	Osage	-96.29489	36.78282	Siouan-Catawban, Siouan, Mississippi Valley-Ohio Valley Siouan, Mississippi Valley Siouan, Dhegihan
osi	Osing	114.29235	-8.25262	Austronesian, Malayo-Polynesian, Javanese
oso	Ososo	6.21509	7.42868	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Edoid, North-Central, Ghotuo-Uneme-Yekhee
oss	Osetin	44.07725	42.36164	Indo-European, Indo-Iranian, Iranian, Eastern, Northeastern
ost	Osatu	9.80188	6.20829	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Tivoid
osu	Southern One	141.85212	-3.41913	Torricelli, West Wapei, One
otd	Dohoi	113.46875	-0.3955	Austronesian, Malayo-Polynesian, Greater Barito, West, North
ote	Mezquital Otomi	-99.55642	20.22745	Otomanguean, Western Otomanguean, Oto-Pame-Chinantecan, Oto-Pamean, Otomi
oti	Oti	-47.95049	-23.46447	Language isolate
otl	Tilapa Otomi	-99.5074	19.44026	Otomanguean, Western Otomanguean, Oto-Pame-Chinantecan, Oto-Pamean, Otomi
otm	Eastern Highland Otomi	-98.09783	20.59906	Otomanguean, Western Otomanguean, Oto-Pame-Chinantecan, Oto-Pamean, Otomi
otn	Tenango Otomi	-98.17509	20.42623	Otomanguean, Western Otomanguean, Oto-Pame-Chinantecan, Oto-Pamean, Otomi
otq	Querétaro Otomi	-100.11487	20.13959	Otomanguean, Western Otomanguean, Oto-Pame-Chinantecan, Oto-Pamean, Otomi
otr	Otoro	30.57302	11.11873	Niger-Congo, Kordofanian, Heiban, West-Central, Central, Ebang-Logol, Utoro
ots	Estado de México Otomi	-99.60997	19.87809	Otomanguean, Western Otomanguean, Oto-Pame-Chinantecan, Oto-Pamean, Otomi
ott	Temoaya Otomi	-99.65409	19.6001	Otomanguean, Western Otomanguean, Oto-Pame-Chinantecan, Oto-Pamean, Otomi
otu	Otuke	-59.69859	-15.26978	Bororoan
otw	Ottawa	-81.78996	45.59244	Algic, Algonquian, Ojibwa-Potawatomi
otx	Texcatepec Otomi	-98.26631	20.7342	Otomanguean, Western Otomanguean, Oto-Pame-Chinantecan, Oto-Pamean, Otomi
otz	Ixtenco Otomi	-98.02718	19.21465	Otomanguean, Western Otomanguean, Oto-Pame-Chinantecan, Oto-Pamean, Otomi
oua	Tagargrent	5.28444	31.94537	Afro-Asiatic, Berber, Northern, Zenati, Mzab-Wargla
oub	Glio-Oubi	-7.53001	5.79387	Niger-Congo, Atlantic-Congo, Volta-Congo, Kru, Western, Grebo, Glio-Oubi
oue	Oune	155.70809	-6.36069	South Bougainville, Nasioi
oum	Ouma	149.10098	-10.22877	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Peripheral, Central Papuan, Oumic
oun	!O!ung	21.56895	-15.82234	Khoisan, Southern Africa, Northern
owi	Owiniga	141.6973	-4.47476	Arai (Left May)
oyb	Oy	106.65752	15.42002	Austro-Asiatic, Mon-Khmer, Eastern Mon-Khmer, Bahnaric, West Bahnaric, Oi-The
oyd	Oyda	36.85414	6.13322	Afro-Asiatic, Omotic, North, Gonga-Gimojan, Gimojan, Ometo-Gimira, Ometo, Central
oym	Wayampi	-52.95521	2.25217	Tupian, Tupí-Guaraní, Wayampí, Wayampí
oyy	Oya'oya	150.65839	-10.53915	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, Suauic
ozm	Koonzime	13.54152	3.25933	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Northwest, A, Makaa-Njem (A.842)
pab	Parecís	-57.40595	-14.59295	Maipurean, Southern, Central, Paresí
pac	Pacoh	107.12868	16.44399	Austro-Asiatic, Mon-Khmer, Eastern Mon-Khmer, Katuic, East Katuic, Katu-Pacoh
pad	Paumarí	-64.28035	-5.78403	Arauan
pae	Pagibete	22.12122	3.15636	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Northwest, C, Ngombe (C.401)
paf	Paranawat	-59.05303	-9.34239	Tupian, Tupí-Guaraní, Kawahib, Parintintin
pag	Pangasinan	120.36519	15.93774	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Southern Cordilleran, West Southern Cordilleran
pah	Tenharim	-61.93599	-7.92626	Tupian, Tupí-Guaraní, Kawahib, Parintintin
pai	Pe	9.56437	9.27191	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Plateau, Tarokoid
paj	Ipeka-Tapuia	-67.50277	0.69618	
pak	Parakanã	-50.06211	-4.64681	Tupian, Tupí-Guaraní, Tenetehara, Akwawa
pam	Pampangan	120.50183	14.96027	Austronesian, Malayo-Polynesian, Philippine, Central Luzon, Pampangan
pan	Eastern Panjabi	75.06356	30.86767	Indo-European, Indo-Iranian, Indo-Aryan, Central zone, Panjabi
pao	Northern Paiute	-119.53609	40.0799	Uto-Aztecan, Northern Uto-Aztecan, Numic, Western
pap	Papiamentu	-68.94557	12.14225	Creole, Iberian based
paq	Parya	68.62345	38.50483	Indo-European, Indo-Iranian, Indo-Aryan, Central zone, Unclassified
par	Panamint	-117.90139	36.00073	Uto-Aztecan, Northern Uto-Aztecan, Numic, Central
pas	Papasena	138.60529	-2.87535	Lakes Plain, Tariku, East
pat	Papitalai	147.41695	-2.06222	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern, Manus, East
pau	Palauan	134.56389	7.48065	Austronesian, Malayo-Polynesian, Palauan
pav	Pakaásnovos	-64.56152	-10.69948	Chapacuran, Wari
paw	Pawnee	-96.89367	36.28618	Caddoan, Northern Caddoan, Kitsai-Proto-Pawnee, Proto-Pawnee
pax	Pankarare	-39.66666	-9.08332	Unclassified
pay	Pech	-85.55802	15.80331	Chibchan, Chibchan B
paz	Pankararu	-37.01665	-8.99999	Language isolate
pbb	Páez	-76.31254	2.61516	Paezan, Paezan
pbc	Patamona	-59.57716	4.75826	Cariban, North Amazonian, Pemón, Pemón proper, Kapong
pbe	Mezontla Popoloca	-97.58792	18.14416	Otomanguean, Eastern Otomanguean, Popolocan-Zapotecan, Popolocan, Popoloca
pbf	Coyotepec Popoloca	-97.62584	18.38139	Otomanguean, Eastern Otomanguean, Popolocan-Zapotecan, Popolocan, Popoloca
pbg	Paraujano	-71.83993	10.84271	Maipurean, Northern, Maritime, Ta-Maipurean
pbh	Eñepa	-65.84825	6.95035	Cariban, South Amazonian
pbi	Parkwa	14.09644	11.02063	Afro-Asiatic, Chadic, Biu-Mandara, A, A.4, Mandara Proper, Podoko
pbl	Mak	11.13373	9.37299	Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Adamawa, Waja-Jen, Jen
pbn	Kpasam	11.23104	8.75286	Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Adamawa, Leko-Nimbari, Mumuye-Yandang, Yandang
pbo	Papel	-15.83879	11.8977	Niger-Congo, Atlantic-Congo, Atlantic, Northern, Bak, Manjaku-Papel
pbp	Badyara	-13.35651	12.63202	Niger-Congo, Atlantic-Congo, Atlantic, Northern, Eastern Senegal-Guinea, Tenda
pbr	Pangwa	34.80386	-9.96782	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, G, Bena-Kinga (G.64)
pbs	Central Pame	-99.28979	21.37622	Otomanguean, Western Otomanguean, Oto-Pame-Chinantecan, Oto-Pamean, Pame
pbt	Southern Pashto	68.39587	30.27503	Indo-European, Indo-Iranian, Iranian, Eastern, Southeastern, Pashto
pbu	Northern Pashto	71.35999	33.79404	Indo-European, Indo-Iranian, Iranian, Eastern, Southeastern, Pashto
pbv	Pnar	92.52823	25.25926	Austro-Asiatic, Mon-Khmer, Northern Mon-Khmer, Khasian
pby	Pyu	141.01776	-4.45003	Language isolate
pbz	Palu	97.16665	18.49999	
pca	Santa Inés Ahuatempan Popoloca	-97.85991	18.38647	Otomanguean, Eastern Otomanguean, Popolocan-Zapotecan, Popolocan, Popoloca
pcb	Pear	105.02774	13.593	Austro-Asiatic, Mon-Khmer, Eastern Mon-Khmer, Pearic, Eastern
